relative_path,file_type,file_size_mb,modified_time,category,likely_role,tracked_by_git,ignored_by_git,recommendation
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1304.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1305.csv,.csv,1.276,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1306.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1307.csv,.csv,1.277,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1308.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1309.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/131.csv,.csv,1.280,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1310.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1311.csv,.csv,1.278,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1312.csv,.csv,1.277,2019-01-31T20:00:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1313.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1314.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1315.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1316.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1317.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1318.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1319.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/132.csv,.csv,1.280,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1320.csv,.csv,1.277,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1321.csv,.csv,1.277,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1322.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1323.csv,.csv,1.277,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1324.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1325.csv,.csv,1.278,2019-01-31T20:00:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1326.csv,.csv,1.279,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1327.csv,.csv,1.277,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1328.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1329.csv,.csv,1.277,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/133.csv,.csv,1.278,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1330.csv,.csv,1.277,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1331.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1332.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1333.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1334.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1335.csv,.csv,1.279,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1336.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1337.csv,.csv,1.278,2019-01-31T20:00:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1338.csv,.csv,1.279,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1339.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/134.csv,.csv,1.277,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1340.csv,.csv,1.279,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1341.csv,.csv,1.277,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1342.csv,.csv,1.277,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1343.csv,.csv,1.277,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1344.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1345.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1346.csv,.csv,1.277,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1347.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1348.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1349.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/135.csv,.csv,1.276,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1350.csv,.csv,1.278,2019-01-31T20:00:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1351.csv,.csv,1.279,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1352.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1353.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1354.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1355.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1356.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1357.csv,.csv,1.275,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1358.csv,.csv,1.277,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1359.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/136.csv,.csv,1.278,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1360.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1361.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1362.csv,.csv,1.278,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1363.csv,.csv,1.277,2019-01-31T20:00:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1364.csv,.csv,1.279,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1365.csv,.csv,1.277,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1366.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1367.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1368.csv,.csv,1.277,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1369.csv,.csv,1.279,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/137.csv,.csv,1.278,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1370.csv,.csv,1.277,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1371.csv,.csv,1.277,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1372.csv,.csv,1.277,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1373.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1374.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1375.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1376.csv,.csv,1.278,2019-01-31T20:00:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1377.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1378.csv,.csv,1.277,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1379.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/138.csv,.csv,1.279,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1380.csv,.csv,1.277,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1381.csv,.csv,1.277,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1382.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1383.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1384.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1385.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1386.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1387.csv,.csv,1.277,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1388.csv,.csv,1.278,2019-01-31T20:00:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1389.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/139.csv,.csv,1.278,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1390.csv,.csv,1.277,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1391.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1392.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1393.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1394.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1395.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1396.csv,.csv,1.279,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1397.csv,.csv,1.279,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1398.csv,.csv,1.279,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1399.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/14.csv,.csv,1.277,2019-01-31T19:56:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/140.csv,.csv,1.277,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1400.csv,.csv,1.278,2019-01-31T20:00:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1401.csv,.csv,1.279,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1402.csv,.csv,1.277,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1403.csv,.csv,1.277,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1404.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1405.csv,.csv,1.279,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1406.csv,.csv,1.277,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1407.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1408.csv,.csv,1.279,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1409.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/141.csv,.csv,1.277,2019-01-31T19:57:02,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1410.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1411.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1412.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1413.csv,.csv,1.278,2019-01-31T20:00:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1414.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1415.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1416.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1417.csv,.csv,1.277,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1418.csv,.csv,1.279,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1419.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/142.csv,.csv,1.277,2019-01-31T19:57:04,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1420.csv,.csv,1.279,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1421.csv,.csv,1.279,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1422.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1423.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1424.csv,.csv,1.278,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1425.csv,.csv,1.279,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1426.csv,.csv,1.279,2019-01-31T20:00:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1427.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1428.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1429.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/143.csv,.csv,1.277,2019-01-31T19:57:04,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1430.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1431.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1432.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1433.csv,.csv,1.279,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1434.csv,.csv,1.277,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1435.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_1/1436.csv,.csv,1.278,2019-01-31T20:00:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
